"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","has_migration_started"
"87","A69-1601-38333",87,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-10-08 03:56:12,2015-10-09 13:26:50,1592,21,1223.818253,58.27706,12676.762977,5333.853459,NA,NA,NA,NA,NA,NA,NA,FALSE
"88","A69-1601-38333",88,"ESGL","AM1","VR2W-112256",47.1324,-1.69796,2015-10-09 15:40:17,2015-10-09 15:40:17,1,8007,624.131355,0.077948,13300.894332,5840.858279,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"89","A69-1601-38333",89,"ESGL","AM1","VR2W-112256",47.1324,-1.69796,2015-10-09 17:18:06,2015-10-11 00:06:07,690,NA,NA,NA,13300.894332,5840.858279,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"90","A69-1601-38333",90,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 00:10:55,2015-10-11 00:10:55,1,288,1389.52245,4.824731,14690.416782,4451.33583,NA,NA,NA,NA,NA,NA,NA,FALSE
"91","A69-1601-38333",91,"ESGL","AM1","VR2W-112256",47.1324,-1.69796,2015-10-11 00:11:50,2015-10-11 00:11:50,1,55,1389.52245,25.264045,16079.939232,5840.858279,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"92","A69-1601-38333",92,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 00:13:58,2015-10-11 00:20:04,7,128,1389.52245,10.855644,17469.461682,4451.33583,NA,NA,NA,NA,NA,NA,NA,FALSE
"93","A69-1601-38333",93,"ESGL","AM1","VR2W-112256",47.1324,-1.69796,2015-10-11 00:21:05,2015-10-11 00:21:05,1,61,1389.52245,22.779057,18858.984132,5840.858279,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"94","A69-1601-38333",94,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 00:21:21,2015-10-11 00:23:54,3,16,1389.52245,86.845153,20248.506582,4451.33583,NA,NA,NA,NA,NA,NA,NA,FALSE
"95","A69-1601-38333",95,"ESGL","AM1","VR2W-112256",47.1324,-1.69796,2015-10-11 00:24:09,2015-10-11 00:24:09,1,15,1389.52245,92.63483,21638.029032,5840.858279,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"96","A69-1601-38333",96,"ESGL","C7","VR2W-112235",47.1224,-1.68732,2015-10-11 00:25:22,2015-10-11 00:29:38,4,73,1389.52245,19.034554,23027.551482,4451.33583,NA,NA,NA,NA,NA,NA,NA,FALSE
